index,page_name,likes_at_posting,followers_at_posting,type,likes,comments,shares,post_views,entities_identified,post_sponsored,post_age,page_age,positive_reactions,negative_reactions,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
8242,GoFundMe,1249645,1229621,video,8,9,1,9,DATE,0,1681,4545,1,0,0.7274395823478699,0.012991017661988735,0.012991066090762615,0.012992499396204948,0.012991558760404587,0.012991865165531635,0.012991230003535748,0.1556379497051239,0.012991119176149368,0.012991084717214108,0.012991017661988735
8243,GoFundMe,1249645,1229621,link,55,24,76,76,"MONEY,PERSON,GPE",0,1681,4545,6,9,8.303936570150726e-05,0.08350760489702225,8.602835240129007e-05,9.871469518624042e-05,1.7960442989386734e-05,0.7256152033805847,9.495028404728315e-05,6.70589720682374e-05,8.14805526455659e-05,0.1617700755596161,3.3307020801337484e-05
8244,GoFundMe,1248821,1228821,link,236,24,38,329,"CARDINAL,PERSON,GPE",0,1682,4545,91,2,3.635338082666191e-05,0.09869697690010071,2.7439982923421698e-05,4.448725288795137e-05,4.6751215569999846e-05,0.2268906980752945,6.33600356075304e-05,0.28106367588043213,4.272771699020186e-05,0.33544471859931946,8.963149735299223e-05
8245,Indiegogo,523622,524536,link,48,20,11,56,"ORG,DATE,ORDINAL",0,1682,5303,7,1,0.30058807134628296,3.8393843571803377e-05,9.064920179232209e-05,2.2443408772060026e-05,5.448854747556503e-05,0.41862577199935913,5.226787859179235e-05,4.736281580152877e-05,0.08031493425369263,0.1630130559206009,3.015527509190287e-05
8246,GoFundMe,1248821,1228821,link,179,18,20,263,"MONEY,PERSON",0,1682,4545,84,0,0.3754238486289978,5.6937644121504934e-05,6.151707337174103e-05,0.1808798909187317,7.40499888904388e-05,0.2939656376838684,8.847645843541678e-05,0.09668203443288803,8.286917130315703e-05,9.99524940682751e-05,2.175205169928994e-05
8247,Indiegogo,523622,524536,video,75,10,11,11088,ORG,0,1682,5303,3,1,0.01299457997083664,0.01299479603767395,0.012994286604225636,0.012995918281376362,0.2781910002231598,0.012994286604225636,0.33463388681411743,0.012994826771318913,0.012994620949029922,0.012994286604225636,0.28321754932403564
8248,Kickstarter,1563220,1534153,photo,293,25,74,315,"ORG,DATE",0,1682,4839,21,1,0.37949103116989136,0.011369701474905014,0.1943330019712448,0.33521825075149536,0.011369661428034306,0.011370737105607986,0.01136909332126379,0.011369138956069946,0.011370017193257809,0.011369981802999973,0.01136935967952013
8249,GoFundMe,1248821,1228821,link,26,45,2,45,"CARDINAL,MONEY,DATE,ORG",0,1682,4545,5,0,0.6898667216300964,3.115374445910064e-05,8.031858140629393e-05,9.978489184640453e-05,5.570953256241648e-05,0.24718685448169708,6.286841206164366e-05,3.0159404079214717e-05,6.37394043972234e-05,2.2229847322861743e-05,9.137455938412724e-05
8250,GoFundMe,1248821,1228821,video,40,17,4,748334,DATE,0,1682,4545,6,0,0.6182453632354736,0.018186621367931366,0.018188901245594025,0.018188420683145523,0.21807116270065308,0.0181864183396101,0.01818591170012951,0.018188023939728737,0.018186280503869057,0.018187392503023148,0.018185509368777275
8251,Indiegogo,523622,524536,video,64,15,9,8705,DATE,0,1683,5303,8,1,0.01818431355059147,0.01818431355059147,0.01818431355059147,0.01818537339568138,0.01818431355059147,0.018184861168265343,0.01818431355059147,0.01818438060581684,0.2181244045495987,0.618213951587677,0.018185477703809738
8252,Kickstarter,1563183,1534117,video,106,13,14,20149,"WORK_OF_ART,DATE,GPE",0,1683,4839,14,0,0.107301726937294,0.19141021370887756,6.707277223727068e-05,1.5945319119814243e-05,0.5717763900756836,9.894433399058091e-05,6.482895183937678e-05,0.08971517533063889,7.662670659401222e-05,5.213253498012297e-05,7.491098797492348e-05
8253,Indiegogo,523598,524513,video,31,6,1,5787,,0,1683,5303,0,1,2.170827590846749e-05,0.30997225642204285,0.10204216837882996,1.5657557243205317e-05,2.357791326334534e-05,6.412889392948457e-05,1.0905961101742115e-05,3.384673150382275e-05,6.799519570342428e-05,0.42228129506111145,0.10781992971897125
8254,GoFundMe,1248146,1228165,link,321,42,25,397,"CARDINAL,DATE,GPE",0,1683,4545,75,1,9.156764609210844e-05,3.996582252564441e-05,3.442893001913484e-05,8.897867804003852e-05,0.3331407606601715,0.598662793636322,5.05237283383368e-05,1.116208143515617e-05,7.063821077507769e-05,7.282944798104227e-05,1.870280505163321e-05
8255,GoFundMe,1248146,1228165,link,42,38,16,110,"CARDINAL,ORG,ORDINAL,PERSON,GPE",0,1683,4545,5,63,0.27423974871635437,8.9432555980145e-05,1.5982524696228967e-05,2.9846164575385965e-05,0.601568877696991,0.08781735599040985,6.482436319603721e-05,9.248071416830636e-05,9.82742912871594e-05,6.617519232059974e-05,3.651817739708399e-05
8256,GoFundMe,1248146,1228165,video,111,22,14,43038,"DATE,PERSON",0,1683,4545,24,3,0.011370732448995113,0.011370612308382988,0.011370583437383175,0.30446335673332214,0.011370583437383175,0.5932005047798157,0.011370762251317501,0.011370605789124966,0.011370626278221607,0.011370898224413395,0.011370674706995487
8257,Indiegogo,523598,524513,video,19,3,0,3672,"ORG,DATE",0,1683,5303,0,1,0.01298950519412756,0.012989512644708157,0.012989817187190056,0.012989712879061699,0.012989512644708157,0.4415241479873657,0.012989923357963562,0.012992010451853275,0.012991980649530888,0.44156405329704285,0.012989858165383339
8258,Indiegogo,523598,524513,video,33,5,5,8963,"CARDINAL,PERCENT,DATE",0,1684,5303,7,1,0.012998008169233799,0.012998008169233799,0.1551840752363205,0.4328782856464386,0.012999885715544224,0.01299802865833044,0.012998243793845177,0.012998008169233799,0.3079514503479004,0.012998008169233799,0.012998008169233799
8259,Kickstarter,1563140,1534075,video,13,2,2,10147,"ORG,WORK_OF_ART,PERSON,PRODUCT",0,1684,4839,1,0,0.08536938577890396,5.6122370787798816e-05,0.08191210776567459,3.35213296470469e-05,0.28464698791503906,3.9648623614650144e-05,0.28839558362960815,0.22068901360034943,4.843835295684703e-05,1.2925082734763094e-05,3.44454009081877e-05
8260,Indiegogo,523573,524488,link,16,3,3,17,"ORG,CARDINAL,PERCENT,DATE,PRODUCT",0,1684,5303,0,1,0.04522550106048584,1.76847895736702e-05,7.820554921119745e-05,0.7175713181495667,3.577243359005189e-05,0.20809632539749146,4.619774229263566e-05,1.6813351284503212e-05,5.405922841380641e-05,7.483227588737636e-05,6.536449356593124e-05
8261,Indiegogo,523573,524488,video,12,3,1,13,"ORG,WORK_OF_ART,QUANTITY,ORDINAL",0,1684,5303,0,1,0.08700085431337357,0.5334757566452026,0.14525610208511353,8.03053175116365e-05,8.02024300550632e-05,5.7662057257600514e-05,1.9668804823632586e-05,8.273175914248697e-05,0.1612578183412552,7.40916989088296e-05,0.0511697418987751
8262,Kickstarter,1563140,1534075,link,50,1,10,53,"PERSON,DATE",0,1684,4839,3,0,2.3231068475361525e-05,6.946693501955362e-05,0.2849906384944916,0.05936890095472336,0.10132936388254166,1.3382793820925729e-05,0.06748253852128983,0.05426454916596413,7.579717511828129e-05,0.11239483952522278,0.30283913016319275
8263,Indiegogo,523573,524488,link,19,3,5,20,"ORG,PERCENT,NORP,DATE",0,1684,5303,0,1,6.0207092047128e-05,0.3365652859210968,9.139510547265333e-05,0.18247675895690918,0.444586843252182,1.0704178423125854e-05,1.9887215961194248e-05,2.641939724114878e-05,8.583917764951534e-05,1.2757774793687772e-05,1.637638428880681e-05
8265,Kickstarter,1563127,1534062,link,28,4,6,32,"ORG,DATE,NORP,PERSON",0,1685,4839,2,2,6.078957022022327e-05,3.86526673268734e-05,0.3716193437576294,1.0678741507715779e-05,0.08542812615633011,6.312293024503764e-05,0.13867327570915222,0.07535965740680695,8.982588798513254e-05,0.17470000684261322,0.1274474710226059
8266,Indiegogo,523518,524435,link,11,3,1,12,"ORG,PERCENT,DATE,PRODUCT",0,1685,5303,0,1,2.1899886866290287e-05,5.71163393401753e-05,1.1172749044665832e-05,0.9242327809333801,5.041964256356732e-05,9.73470156769718e-05,5.5744573275605786e-05,3.537440836039356e-05,9.765729746172283e-05,6.278961570738143e-05,8.599958195935815e-05
8267,Kickstarter,1563127,1534062,video,18,1,4,12664,FAC,0,1685,4839,0,0,0.4260846972465515,4.212128610807773e-05,1.3838873609976283e-05,4.378735859002364e-05,3.746100642526998e-05,6.430933896169515e-05,4.931732179432753e-05,5.105280612827262e-05,0.5193409323692322,3.1635428925885035e-05,2.2877951768173434e-05
8268,Indiegogo,523518,524435,video,48,3,15,50,"ORG,WORK_OF_ART,GPE",0,1685,5303,1,1,4.034026501452102e-05,0.35464730858802795,0.09179563820362091,1.1817207826835858e-05,2.5454044672795035e-05,8.878179259747675e-05,0.047636378556489944,5.43272141452446e-05,1.8708752917560693e-05,1.504586181419076e-05,0.47824105620384216
8269,Kickstarter,1563127,1534062,link,3,0,1,4,PERSON,0,1685,4839,1,0,6.578146554108417e-05,3.468663446351279e-05,0.09272879362106323,0.08547890186309814,0.6248088479042053,6.305090647218596e-05,8.887062500385113e-05,2.0384982556982364e-05,0.07932918518781662,1.61242189558923e-05,0.08125532418489456
8270,Indiegogo,523518,524435,video,9,0,0,2314,"PERCENT,DATE",1,1685,5303,0,1,0.2986288070678711,0.15591055154800415,0.012994899414479733,0.2988232970237732,0.012994261458516121,0.012994552031159401,0.012996734119951725,0.012994261458516121,0.01299515925347805,0.15567287802696228,0.012994563207030296
8271,Indiegogo,523518,524435,video,15,0,1,16,"ORG,WORK_OF_ART,CARDINAL",0,1685,5303,0,1,0.21564723551273346,0.5930542945861816,5.4572452186077406e-05,0.15299946069717407,9.835233122618707e-05,2.6556737437336627e-05,5.7073567039228825e-05,9.324744782125883e-05,8.295476654156546e-05,8.630925937926145e-05,3.8234902031225715e-05
8272,Indiegogo,523518,524435,link,9,1,0,10,"ORG,PERCENT,DATE,PRODUCT",0,1686,5303,0,1,7.305314564192698e-05,0.48406165838241577,8.850785344197011e-05,0.10725506395101547,1.7411605638774076e-05,0.07374485582113266,1.3912204688577718e-05,8.75281714509725e-05,0.30142974853515625,7.927877320211129e-05,4.6709135235422574e-05
8273,Indiegogo,523518,524435,link,13,0,2,16,"ORG,PERSON,PRODUCT",0,1686,5303,2,1,0.11273086816072464,8.645429354513733e-05,0.20916083455085754,0.605324923992157,8.572674763867494e-05,6.97081562436349e-05,1.4574670041879537e-05,1.3380202327935829e-05,2.42390575157167e-05,3.738583738638545e-05,3.513939707289226e-05
8274,Indiegogo,523475,524393,video,11,3,0,1742,DATE,0,1686,5303,0,1,0.8260144591331482,0.10578735917806625,5.773844412213392e-05,5.22860834660006e-05,4.2899260599461075e-05,3.418420262548698e-05,9.12838444740504e-05,7.976016912884004e-05,1.3335112782758901e-05,6.98371961085479e-05,7.583732102726174e-05
8275,GoFundMe,1246220,1226295,link,112,38,18,147,"DATE,PERSON,GPE",0,1686,4545,32,3,0.6541792750358582,6.202798190881091e-05,7.381713246100641e-05,9.179378267033304e-05,8.128349812862171e-05,4.238561821759001e-05,7.991356986525406e-05,4.170995229746481e-05,9.099271945868769e-05,0.3027377128601074,9.623112853667719e-05
8276,Kickstarter,1563090,1534026,link,5,2,4,5,"ORG,CARDINAL,NORP,PERSON,WORK_OF_ART,DATE",0,1686,4839,0,0,0.358307808637619,2.245890856067271e-05,0.15811219811439514,0.07317836582660675,3.1597642401247624e-05,4.005750854382641e-05,9.721906903568215e-05,0.20795269310474396,0.11088059842586517,0.07088254392147064,7.845814583616347e-05
8277,GoFundMe,1246220,1226295,link,40,24,28,59,"CARDINAL,ORG,LOC,FAC,MONEY,GPE",0,1686,4545,8,11,0.12684091925621033,2.689171055629655e-05,8.697991014473099e-05,0.1883690357208252,2.6843190409561274e-05,0.4001292884349823,4.7418980526173783e-05,0.06688974052667618,3.336684689827187e-05,0.18565884232521057,4.1994362939394424e-05
8278,GoFundMe,1246220,1226295,link,195,48,25,301,"CARDINAL,EVENT,PERSON,TIME,DATE",0,1686,4545,91,15,0.05657876655459404,6.24709377924621e-05,0.0591919869184494,0.3521046042442322,7.372203859927681e-05,0.29044419527053833,3.945437392682376e-05,0.07751098275184631,2.7377840637559514e-05,9.597406274543245e-05,0.14791987836360931
8279,Kickstarter,1563090,1534026,video,32,1,6,16556,"ORG,GPE,ORDINAL",0,1686,4839,2,0,0.1865742951631546,0.01010401826351881,0.010103973560035229,0.010104663670063019,0.010103932581841946,0.010103967972099781,0.3691563606262207,0.010105619207024574,0.3634352684020996,0.010103932581841946,0.010103932581841946
8280,Indiegogo,523475,524393,link,24,4,6,27,"ORG,WORK_OF_ART,ORDINAL",0,1686,5303,2,1,6.580819596485525e-05,0.16863895952701569,0.4458655118942261,0.18913310766220093,6.843431942381233e-05,4.964762435873928e-05,8.974674492509804e-05,1.5992253087464863e-05,0.15087629854679108,5.063407584095597e-05,1.686224761445989e-05
8281,GoFundMe,1246220,1226295,link,114,15,46,180,"ORG,PERSON,GPE",0,1686,4545,19,47,0.1493963897228241,2.6475316888451453e-05,8.275250239163368e-05,8.808948889363386e-05,2.248747839991646e-05,0.4034477174282074,0.09852498024702072,0.07785756886005402,0.09800104796886444,0.08023596554994583,0.06654642522335052
8282,GoFundMe,1246220,1226295,link,24,26,6,28,"ORG,DATE",0,1686,4545,4,0,0.4362178444862366,5.1750979967420285e-05,9.822315268918914e-05,1.591959264045763e-05,5.7427444054624205e-05,0.3589126169681549,7.291573284228439e-05,0.14424748718738556,5.350619159464175e-05,2.5937344860926036e-05,9.007365384677887e-05
8283,Indiegogo,523475,524393,link,10,2,0,11,"ORG,DATE,CARDINAL",0,1686,5303,0,1,6.769603870862208e-05,7.130199940789974e-05,2.4431543197466713e-05,2.99379451620509e-05,6.399063688807612e-05,4.0196052130189616e-05,6.449990659346963e-05,0.39830896258354187,4.858175455153897e-05,0.5535520315170288,1.079062348373927e-05
8284,GoFundMe,1278169,1257322,link,228,47,39,277,"CARDINAL,DATE,PERSON",0,1687,4545,49,0,5.1798297948798284e-05,1.1028274045254388e-05,3.275208043617308e-05,8.913499387631743e-05,0.39444175362586975,0.547106146812439,2.8363044825968796e-05,8.548429226771664e-05,5.2090425245204864e-05,4.4807928898094294e-05,1.9699259030257586e-05
8285,Kickstarter,1562963,1533903,link,26,5,1,36,"LOC,PERSON,GPE",0,1687,4839,8,2,8.106182107685968e-05,2.1165213487252363e-05,1.5895560163752903e-05,0.1615740805864334,0.07007280737161636,0.38896262645721436,9.194613838663886e-05,2.0324339378917985e-05,7.667379562530277e-05,0.17606604099273682,0.1805739551782608
8287,Indiegogo,523434,524353,video,21,1,4,22,"ORG,DATE,QUANTITY",0,1687,5303,0,1,0.26911669969558716,0.6424632668495178,9.270991455560763e-05,1.3728307967350814e-05,6.470168614753682e-05,4.393148453767273e-05,5.024141921842164e-05,8.081362678061508e-05,0.05534955859184265,3.973908446496414e-05,9.584965098934615e-05
8288,GoFundMe,1245683,1225773,link,29,16,20,69,"CARDINAL,LOC,GPE",0,1687,4545,5,35,8.17214566319206e-05,0.16713111102581024,1.4980262415944994e-05,1.4184322786831008e-05,5.656103273678919e-05,0.5977364182472229,8.478354349775993e-05,6.20541945068542e-05,2.1063625003729067e-05,0.18660910427570343,9.367533510075628e-05
8289,GoFundMe,1245683,1225773,link,25,5,4,30,PERSON,0,1687,4545,5,0,0.3225323557853699,8.849182805528378e-05,1.9391243872954537e-05,0.10721802711486816,6.261549393765295e-05,0.22261029481887817,9.248872553718614e-05,0.3122711777687073,8.747118305434167e-05,2.0579663983528567e-05,5.589069655379395e-05
8290,Kickstarter,1562963,1533903,link,13,1,2,13,"DATE,PERSON",0,1687,4839,0,0,8.5330512292488e-05,0.16122734546661377,0.1966327279806137,1.9534622056469614e-05,0.249632328748703,2.392489997391185e-05,9.792789842905264e-05,4.771089030254753e-05,0.14359302818775177,0.1871006190776825,0.04431982710957527
8291,GoFundMe,1245683,1225773,link,73,83,13,87,DATE,0,1687,4545,11,3,0.24091213941574097,7.80097014657363e-05,0.1443188637495041,0.10620243102312088,5.201777692174921e-05,0.45551562309265137,7.486585010152025e-05,7.157113471972261e-05,4.5833272081067765e-05,5.150267400090454e-05,6.443268419972735e-05
8292,GoFundMe,1245196,1225300,link,141,18,32,187,"CARDINAL,PERSON",0,1688,4545,46,0,0.40656107664108276,9.03188825353886e-05,1.2751849127834588e-05,8.42855004576954e-05,4.301944795392491e-05,0.5349839329719543,9.25529713566342e-05,3.805184507089433e-05,9.146441949544876e-05,7.934424926446164e-05,4.177133205597659e-05
8293,Indiegogo,523345,524267,video,41,3,10,45,"ORG,WORK_OF_ART,PRODUCT",0,1688,5303,3,1,0.16000333428382874,0.5673969388008118,7.453583272500819e-05,5.204342663668689e-05,8.879451459963317e-05,8.178395146604174e-05,3.3960168257084514e-05,9.683750257459905e-05,8.993798111286535e-05,8.065395832504244e-05,0.22062817215919495
